organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
864483415,UK,2016-04-24,2016-04-24,2016-04-24,2016-04-24,108,Hobbies & Special Interest,GB,,0
864489530,USA,2016-04-24,2016-04-24,2016-04-24,,4,Sports & Fitness,ID,0.0,85
864606340,USA,2016-04-24,2016-04-24,2016-04-24,,109,Health & Wellness,US,0.0,14
864753445,Netherlands,2016-04-25,2016-04-25,2016-04-25,,8,,,,0
864796480,France,2016-04-25,2016-04-25,2016-04-25,,181,,FR,0.0,424
864850255,USA,2016-04-25,2016-12-03,2016-12-05,2016-12-05,34,Health & Wellness,US,0.0,9
865129685,USA,2016-04-25,2016-04-25,2016-04-28,2016-04-28,14,Other,US,3438.93,114
865280635,USA,2016-04-25,2016-06-06,2016-06-06,,66,Business & Professional,AU,0.0,137
865289875,USA,2016-04-25,2016-04-25,2016-04-26,,360,Business & Professional,IN,0.0,501
865373770,USA,2016-04-26,2016-04-26,2016-04-26,2016-04-26,157,Food & Drink,GB,409.48,3
865445990,Italy,2016-04-26,2016-04-26,2016-04-26,2016-04-26,2992,,IT,,0
865487845,USA,2016-04-26,2016-05-23,2016-05-23,2016-05-23,40,Other,US,1925.0,31
865491880,UK,2016-04-26,2016-04-26,2016-05-04,2016-05-04,226,Health & Wellness,GB,4373.41,193
865572895,USA,2016-04-26,2016-06-27,2016-07-20,2016-07-20,4,Business & Professional,US,,0
865647160,USA,2016-04-26,2016-05-19,2016-05-19,2016-09-06,6,Business & Professional,US,0.0,55
865693300,Germany,2016-04-26,2016-04-26,2016-05-06,2016-05-06,81,Sports & Fitness,DE,106277.84,1379
865799125,USA,2016-04-26,2016-04-26,2016-04-26,2016-04-26,875,Travel & Outdoor,CA,56352.27,225
866027120,Ireland,2016-04-27,2016-05-04,2016-05-04,,374,,IE,0.0,1459
866112395,USA,2016-04-27,2016-05-09,2016-05-10,2016-08-10,313,Family & Education,US,8884.42,1593
866236000,USA,2016-04-27,2016-07-08,2016-07-08,,34,,US,0.0,193
866300825,USA,2016-04-27,2016-04-27,2016-04-28,,52,Community & Culture,US,0.0,24
866313135,USA,2016-04-27,2016-04-27,2016-04-27,,91,,,0.0,7
866361475,USA,2016-04-27,2016-04-27,2016-04-27,2016-04-27,100,Music,US,11348.78,7111
866397400,Canada,2016-04-27,2016-04-27,2016-04-27,2016-10-04,11,Food & Drink,CA,16.38,113
866539950,USA,2016-04-27,2016-04-29,2016-04-29,,1643,,,0.0,6817
866621930,USA,2016-04-28,2016-04-28,2016-04-28,2016-04-28,11,Charity & Causes,US,,0
866764850,USA,2016-04-28,2016-04-28,2016-04-28,,454,Other,US,,0
866942580,USA,2016-04-28,2016-04-28,2016-04-28,2016-04-28,100,Sports & Fitness,US,,0
866946055,USA,2016-04-28,2016-12-12,2016-12-12,,57,,US,,0
867075265,USA,2016-04-28,2016-04-28,2016-09-15,2016-09-15,47,,,,0
867167920,Australia,2016-04-28,2016-04-28,2016-04-28,2016-04-28,15,Food & Drink,,1554.31,103
867221170,Singapore,2016-04-29,2016-04-29,2016-04-29,,185,Other,SG,,0
867259115,Italy,2016-04-29,2016-04-29,2016-04-29,,19,Music,IT,,0
867295940,USA,2016-04-29,2016-04-29,2016-05-04,2016-05-04,4,Family & Education,US,605.0,94
867336865,France,2016-04-29,2016-04-29,2016-04-29,,3,Business & Professional,FR,0.0,92
867447390,USA,2016-04-29,2016-04-29,2016-04-29,2016-04-29,2,Music,US,,0
867787785,USA,2016-04-30,2016-04-30,2016-04-30,,1,Music,US,,0
867799065,Brazil,2016-04-30,2016-04-30,2016-05-02,2016-05-02,9,Business & Professional,BR,11.31,313
867994665,USA,2016-04-30,2016-05-02,2016-08-22,,65,,,,0
868004365,USA,2016-04-30,2016-04-30,2016-05-31,2016-12-23,76,Charity & Causes,US,0.0,85
868394080,Italy,2016-05-02,2016-05-02,2016-05-02,,20,Other,IT,0.0,336
868400345,USA,2016-05-02,2016-07-14,2016-07-14,,55,,ES,0.0,1311
868522155,Italy,2016-05-02,2016-05-02,2016-05-02,2016-05-02,191,Food & Drink,IT,,0
868679765,USA,2016-05-02,2016-05-02,2016-05-03,,9,Hobbies & Special Interest,US,,0
868754395,USA,2016-05-02,2016-05-02,2016-05-02,2016-05-02,32,,,,0
868820495,USA,2016-05-02,2016-05-04,2016-05-04,2016-05-04,769,Sports & Fitness,US,894.26,7
868921915,USA,2016-05-03,2016-05-03,2016-05-03,2016-05-03,314,Music,US,2344.98,498
868983860,Canada,2016-05-03,2016-05-03,2016-05-03,2016-05-03,1,,CA,,0
869322905,Canada,2016-05-03,2016-05-03,2016-05-03,2016-05-03,67,Family & Education,CA,11709.23,219
869451420,USA,2016-05-03,2016-05-03,2016-05-03,2016-05-03,18,Sports & Fitness,US,10291.34,72
869693015,USA,2016-05-04,2016-05-04,2016-05-04,2016-08-26,1180,,US,2331.0,1791
869859050,USA,2016-05-04,2016-05-04,2016-05-04,,6,,,0.0,105
869921090,USA,2016-05-04,2016-05-04,2016-05-04,2016-05-04,17,Health & Wellness,US,,0
869936215,USA,2016-05-04,2016-05-04,2016-05-04,2016-05-04,124,Travel & Outdoor,US,,0
869984250,Canada,2016-05-04,2016-07-19,2016-07-19,,22,Health & Wellness,CA,0.0,24
870212735,UK,2016-05-05,2016-05-05,2016-05-05,,57,,,0.0,128
870246035,USA,2016-05-05,2016-09-12,2016-09-12,,2,Science & Technology,US,0.0,41
870399945,USA,2016-05-05,2016-05-05,2016-05-05,2016-05-11,328,,US,0.0,31
870657060,USA,2016-05-05,2016-05-05,2016-05-05,,1067,,,0.0,1
870751080,UK,2016-05-06,2016-05-06,2016-05-11,,3,Business & Professional,GB,0.0,73
870789050,USA,2016-05-06,2016-05-06,2016-05-06,2016-05-06,110,Music,AT,,0
870991905,USA,2016-05-06,2016-05-06,2016-05-06,,8,Sports & Fitness,US,0.0,153
871018520,USA,2016-05-06,2016-05-09,2016-05-09,,53,,US,0.0,2075
871143835,Hong Kong,2016-05-06,2016-05-06,2016-05-06,2016-05-06,5,Business & Professional,HK,1288.0,6
871446660,USA,2016-05-07,2016-05-08,2016-05-08,2016-05-08,46,Family & Education,US,50.0,1
871458580,USA,2016-05-08,2016-05-08,2016-05-08,,94,Community & Culture,KR,0.0,10
871495395,USA,2016-05-08,2016-05-08,2016-05-08,2016-05-08,116,Sports & Fitness,US,240.0,4
871557355,Canada,2016-05-08,2016-12-19,2016-12-19,2016-12-19,55,,,,0
871609620,Australia,2016-05-08,2016-05-08,2016-05-08,,1,Film & Media & Entertainment,AU,,0
871823890,UK,2016-05-09,2016-05-09,2016-05-16,,602,Sports & Fitness,GB,0.0,385
871930420,UK,2016-05-09,2016-05-13,2016-05-13,2016-05-13,30,Food & Drink,GB,2062.28,112
871973810,USA,2016-05-09,2016-05-09,2016-05-09,2016-05-09,1,,US,2345.0,45
872015615,USA,2016-05-09,2016-05-09,2016-05-09,,1,,,0.0,1
872029205,USA,2016-05-09,2016-05-09,2016-05-09,,13,,US,0.0,352
872032375,Ireland,2016-05-09,2016-05-11,2016-05-25,2016-05-25,7,Fashion & Beauty,IE,32348.1,387
872211055,USA,2016-05-09,2016-05-09,2016-05-09,2016-05-09,32,Business & Professional,US,,0
872220825,USA,2016-05-09,2016-05-09,2016-05-09,,1,,US,,0
872338195,Australia,2016-05-10,2016-05-10,2016-05-10,,1,Performing & Visual Arts,AU,,0
872383355,Netherlands,2016-05-10,2016-05-10,2016-05-10,,40,,BE,0.0,84
872464950,USA,2016-05-10,2016-05-10,2016-05-10,2016-05-10,289,,,,0
872481625,USA,2016-05-10,2016-05-11,2016-05-11,,42,Performing & Visual Arts,US,0.0,2
872570375,USA,2016-05-10,2016-06-07,2016-06-10,2016-06-10,2,Music,US,74.0,32
872571055,UK,2016-05-10,2016-05-10,2016-10-06,2016-10-06,90,Business & Professional,GB,112.66,2
872582375,USA,2016-05-10,2016-05-13,2016-05-16,,24,,,0.0,592
872737735,Australia,2016-05-10,2016-05-10,2016-05-12,,5,Science & Technology,AU,0.0,914
872788150,Spain,2016-05-10,2016-05-11,2016-05-11,2016-05-16,44,Business & Professional,MX,0.0,431
872800815,USA,2016-05-10,2016-05-16,2016-05-30,2016-05-30,1,Religion & Spirituality,US,1855.0,25
872916125,USA,2016-05-11,2016-05-11,2016-05-11,2016-08-16,20,Business & Professional,IN,0.0,10
873113695,USA,2016-05-11,2016-09-28,2016-09-29,2016-09-29,1,Performing & Visual Arts,US,,0
873154025,Portugal,2016-05-11,2016-08-17,2016-08-17,,2,Other,PT,0.0,61
873197275,USA,2016-05-11,2016-05-11,2016-05-11,,188,Other,US,0.0,21
873347870,USA,2016-05-11,2017-01-17,2017-01-18,,1,Science & Technology,CA,0.0,1
873374180,UK,2016-05-11,2016-05-11,2016-05-11,2016-05-11,33,Food & Drink,GB,,0
873541235,Australia,2016-05-12,2016-05-12,2016-05-12,2016-05-12,120,Family & Education,AU,914.3,159
873574340,Spain,2016-05-12,2016-05-12,2016-05-12,2016-05-12,124,Seasonal & Holiday,ES,176.94,2
873655590,USA,2016-05-12,2016-05-27,2016-05-27,2016-06-29,373,Family & Education,GB,745.87,221
873722785,USA,2016-05-12,2016-05-12,2016-05-12,2016-05-12,9,Charity & Causes,US,6215.0,124
873860045,USA,2016-05-12,2016-11-15,2016-11-15,,11,,US,0.0,13
874174890,France,2016-05-13,2016-05-13,2016-11-13,2016-11-13,44,Sports & Fitness,FR,,0
874206005,UK,2016-05-13,2016-05-13,2016-05-13,2016-05-13,505,Sports & Fitness,GB,12.37,3
874207875,USA,2016-05-13,2016-05-13,2016-05-13,,37,,US,0.0,109
874295380,Canada,2016-05-13,2016-05-13,2016-05-13,2016-05-13,258,Other,CA,3610.08,141
874552275,Brazil,2016-05-13,2016-05-13,2016-05-13,,1,Sports & Fitness,,,0
874725195,USA,2016-05-14,2016-05-14,2016-05-21,2016-05-21,138,Sports & Fitness,US,1491.14,74
874741880,USA,2016-05-14,2016-05-14,2016-05-14,,21,,US,0.0,285
874946055,Australia,2016-05-15,2016-05-15,2016-06-27,,179,Music,AU,0.0,3
874958640,Brazil,2016-05-15,2016-05-15,2016-05-15,2016-05-15,1,Government & Politics,BR,,0
874959410,USA,2016-05-15,2016-05-15,2016-05-16,2016-05-16,1,,US,2580.0,46
875060000,USA,2016-05-15,2016-05-22,2016-05-25,2016-05-25,17,,US,3540.0,58
875118230,USA,2016-05-15,2016-05-25,2016-05-25,2016-05-25,595,Music,US,500.0,20
875141305,USA,2016-05-15,2016-05-15,2016-06-05,,6,,US,0.0,37
875197540,USA,2016-05-16,2016-05-17,2016-06-07,,17,Science & Technology,ID,0.0,66
875563820,USA,2016-05-16,2016-06-14,2016-06-14,,186,,,0.0,52
875604245,USA,2016-05-16,2016-05-16,2016-05-16,,3,Food & Drink,US,0.0,283
875687515,USA,2016-05-16,2016-05-16,2016-05-16,2016-05-16,1,,US,,0
875815855,Australia,2016-05-17,2016-05-17,2016-05-17,2016-05-17,118,Family & Education,AU,3206.23,63
876066890,Spain,2016-05-17,2016-05-17,2016-05-17,,5,,,0.0,43
876095015,Spain,2016-05-17,2016-06-06,2016-06-06,2016-06-06,12,Science & Technology,MX,90.4,1
876246360,Australia,2016-05-17,2016-07-25,2016-07-25,2016-07-25,1,,AU,1411.26,47
876263265,USA,2016-05-17,2016-12-05,2016-12-06,2016-12-06,10,,US,396.24,27
876360135,Australia,2016-05-17,2016-05-23,2016-05-23,2016-05-23,34,Food & Drink,AU,8424.64,208
876363145,Canada,2016-05-17,2016-11-09,2016-11-09,,4,,SI,0.0,3
876433970,USA,2016-05-18,2016-05-18,2016-05-18,,2,,,110.0,3
876451130,UK,2016-05-18,2016-05-18,2016-05-18,,155,Family & Education,GB,0.0,57
876603730,USA,2016-05-18,2016-05-18,2016-05-18,,116,Business & Professional,US,0.0,7
876615190,UK,2016-05-18,2016-05-18,2016-05-19,,62,Sports & Fitness,GB,0.0,44
876620155,USA,2016-05-18,2016-10-05,2016-10-05,2016-10-05,69,Family & Education,US,90.0,6
876709400,USA,2016-05-18,2016-06-25,2016-07-01,,118,Government & Politics,US,0.0,1108
876753470,USA,2016-05-18,2016-11-12,2016-11-12,2016-11-12,4,Seasonal & Holiday,CA,,0
876895180,USA,2016-05-18,2016-05-18,2016-05-18,2016-05-18,2507,Film & Media & Entertainment,US,71189.66,1143
876915350,USA,2016-05-18,2016-05-18,2016-05-24,2016-05-24,27,Charity & Causes,US,0.0,32
876945300,Canada,2016-05-18,2016-05-18,2016-05-18,2016-06-08,158,Business & Professional,CA,0.0,290
876964820,Australia,2016-05-18,2016-05-18,2016-05-18,2016-06-11,25,Hobbies & Special Interest,AU,6701.39,129
877156845,UK,2016-05-19,2016-05-19,2016-05-19,2016-10-13,11,,GB,2733.88,229
877267650,USA,2016-05-19,2016-05-19,2016-05-19,2016-05-19,247,Hobbies & Special Interest,US,60.0,17
877338785,USA,2016-05-19,2016-09-25,2016-09-25,2016-09-25,38,Charity & Causes,,25.0,6
877425090,USA,2016-05-19,2016-05-20,2016-05-20,,4,Health & Wellness,US,,0
877427445,USA,2016-05-19,2016-05-19,2016-05-19,2016-05-19,1,,US,,0
877737600,UK,2016-05-20,2016-05-24,2016-05-25,2016-05-25,253,Religion & Spirituality,GB,933.95,43
877766760,USA,2016-05-20,2016-05-20,2016-05-27,2016-05-27,1,Health & Wellness,US,120.86,2
877957750,USA,2016-05-20,2016-05-20,2016-05-20,,107,Health & Wellness,US,,0
878332110,Germany,2016-05-21,2016-05-21,2016-05-22,2016-05-22,107,Other,DE,0.0,1
878366915,USA,2016-05-22,2016-05-22,2016-05-22,,124,Sports & Fitness,ID,0.0,9849
878503135,USA,2016-05-22,2017-01-24,2017-01-24,2017-01-24,2,,US,,0
878581625,USA,2016-05-22,2016-05-22,2016-05-22,2016-05-22,603,Music,US,15210.0,304
878694970,Italy,2016-05-23,2016-05-23,2016-06-04,,60,,IT,0.0,769
878759350,USA,2016-05-23,2016-05-23,2016-05-23,,12,,BE,0.0,1966
878790340,UK,2016-05-23,2016-08-09,2016-08-09,,135,Business & Professional,ZA,0.0,15
878913420,Canada,2016-05-23,2016-05-23,2016-05-23,2016-05-23,22,Health & Wellness,CA,2091.34,91
878971310,USA,2016-05-23,2016-05-24,2016-05-24,,30,,US,0.0,2183
879276010,Hong Kong,2016-05-24,2016-05-24,2016-05-24,,1,,HK,0.0,10
879310560,Canada,2016-05-24,2016-05-24,2016-05-24,2016-05-24,113,Performing & Visual Arts,CA,359.55,35
879424465,USA,2016-05-24,2016-05-24,2016-05-24,,2,,US,0.0,11
879513000,USA,2016-05-24,2016-05-24,2016-05-25,,284,,,0.0,29
879570015,USA,2016-05-24,2016-05-24,2016-05-24,2016-05-24,3,Music,US,830.0,18
879721395,USA,2016-05-24,2016-05-24,2016-05-24,,1,Religion & Spirituality,US,0.0,25
879801455,USA,2016-05-25,2016-05-25,2016-05-25,2016-05-25,66,,,,0
879881005,USA,2016-05-25,2016-05-25,2016-05-25,2016-05-25,92,Food & Drink,US,1411.75,34
879892955,Canada,2016-05-25,2016-05-27,2016-05-27,2016-05-27,201,Health & Wellness,CA,0.0,68
879929560,USA,2016-05-25,2016-06-02,2016-06-02,,11,Business & Professional,MY,0.0,6
879940250,USA,2016-05-25,2016-05-25,2016-05-25,,2,,US,0.0,9
879997795,USA,2016-05-25,2016-05-25,2016-05-25,2016-05-25,11,Religion & Spirituality,US,1172.5,36
880078615,USA,2016-05-25,2016-05-25,2016-05-25,2016-05-25,1,Family & Education,US,360.0,3
880344935,UK,2016-05-26,2016-05-26,2016-06-06,,5,Business & Professional,GB,0.0,94
880349560,UK,2016-05-26,2016-05-27,2016-05-27,,47,,,0.0,257
880667330,USA,2016-05-26,2016-05-26,2016-05-26,2016-05-26,3,Health & Wellness,US,,0
880902875,UK,2016-05-27,2016-05-27,2016-06-01,2016-06-01,120,,,98.31,21
880960375,Italy,2016-05-27,2016-05-27,2016-05-27,2016-05-27,33,Health & Wellness,IT,0.0,2
881448910,UK,2016-05-28,2016-05-28,2016-05-30,2016-05-30,5,Music,GB,6786.49,399
881478750,USA,2016-05-28,2016-05-28,2016-07-01,2016-07-01,1,Charity & Causes,US,280.0,20
881544500,UK,2016-05-29,2016-05-29,2016-05-29,2016-08-23,296,Family & Education,GB,0.0,49
881580670,USA,2016-05-29,2016-05-29,2016-05-31,2016-09-01,7,Charity & Causes,US,1150.0,48
881616100,USA,2016-05-29,2016-05-29,2016-05-29,2016-05-29,2,Business & Professional,PH,,0
881763220,USA,2016-05-29,2016-05-30,2016-05-30,2016-05-30,670,Music,US,3160.0,78
881795805,France,2016-05-30,2016-10-12,2016-10-12,,5,Hobbies & Special Interest,FR,0.0,96
881825485,USA,2016-05-30,2016-06-20,2016-06-20,2016-06-20,600,Business & Professional,IN,,0
881836685,UK,2016-05-30,2016-05-30,2016-05-30,,3,Travel & Outdoor,BE,,0
881852900,USA,2016-05-30,2016-05-30,2016-05-30,2016-05-30,1736,,,,0
881996200,Canada,2016-05-30,2016-05-30,2016-05-31,2016-05-31,249,Performing & Visual Arts,CA,15785.59,252
882080685,USA,2016-05-30,2016-05-30,2016-05-30,2016-12-26,344,Food & Drink,US,915.0,4282
882088510,USA,2016-05-30,2016-05-30,2016-05-30,,12,,,0.0,230
882112290,USA,2016-05-30,2016-05-30,2016-05-30,2016-05-30,443,,US,1200.0,13
882500375,USA,2016-05-31,2016-05-31,2016-05-31,,1,,,,0
882500880,USA,2016-05-31,2016-05-31,2016-05-31,2016-05-31,237,Sports & Fitness,US,889.85,69
882709690,Australia,2016-06-01,2016-09-17,2016-09-17,,17,,,0.0,1962
882826445,Canada,2016-06-01,2016-06-01,2016-06-01,2016-06-01,1,Science & Technology,,3385.67,86
882836500,USA,2016-06-01,2016-06-01,2016-06-02,,78,,US,0.0,443
883008640,USA,2016-06-01,2016-06-01,2016-06-01,2016-06-01,171,Film & Media & Entertainment,US,600.0,12
883195250,Brazil,2016-06-01,2016-06-01,2016-06-01,2016-06-01,1,Seasonal & Holiday,BR,,0
883206830,USA,2016-06-01,2016-06-01,2016-06-01,2016-06-01,1,Food & Drink,US,5130.0,89
883280050,Australia,2016-06-01,2016-07-24,2016-07-31,2016-07-31,353,Food & Drink,AU,1004.99,8
883346620,France,2016-06-02,2016-11-24,2016-11-24,,73,Food & Drink,FR,0.0,5
883423820,USA,2016-06-02,2016-06-07,2016-06-07,2016-08-12,59,Science & Technology,US,54.0,268
883554340,USA,2016-06-02,2016-06-02,2016-07-20,,978,Community & Culture,US,0.0,1811
883633475,USA,2016-06-02,2016-06-02,2016-06-02,2016-06-02,166,Hobbies & Special Interest,US,10745.0,88
883769340,USA,2016-06-02,2016-06-02,2016-06-02,2016-06-16,131,Travel & Outdoor,US,0.0,3
883902485,UK,2016-06-03,2016-10-07,2016-10-07,,4,Business & Professional,GB,0.0,1
883997330,USA,2016-06-03,2016-06-03,2016-06-03,2016-06-03,262,Performing & Visual Arts,US,8754.2,153
884182045,USA,2016-06-03,2016-06-03,2016-06-03,2016-06-03,35,Music,US,0.0,24
884553380,Argentina,2016-06-04,2016-06-04,2016-06-04,,371,Religion & Spirituality,AR,0.0,106
884709390,USA,2016-06-05,2016-12-03,2016-12-03,2016-12-03,1,,US,1700.0,40
885339520,USA,2016-06-06,2016-06-06,2016-06-06,2016-06-06,1,Music,US,2380.0,50
885348615,USA,2016-06-06,2016-06-06,2016-06-06,,11,,MY,0.0,5
885349895,Canada,2016-06-06,2016-06-06,2016-06-06,2016-06-06,58,Music,CA,19.24,1
885582650,UK,2016-06-07,2016-06-07,2016-06-08,,173,Film & Media & Entertainment,GB,0.0,1053
886130665,USA,2016-06-08,2016-06-08,2016-06-08,2016-06-08,39,Family & Education,US,,0
886273110,USA,2016-06-08,2016-06-08,2016-06-08,2016-06-08,7,Health & Wellness,US,46.26,1
886316505,USA,2016-06-08,2016-06-08,2016-06-08,,4,Health & Wellness,US,0.0,5
886543580,UK,2016-06-09,2016-06-09,2016-06-09,2016-06-09,304,,,15790.05,3750
887051405,USA,2016-06-10,2016-06-10,2016-06-10,2016-06-10,164,Food & Drink,AU,772.23,5
887089440,USA,2016-06-10,2016-06-10,2016-06-27,2016-06-27,180,Family & Education,US,21.4,20
887140305,USA,2016-06-10,2016-09-08,2016-09-09,,7,Business & Professional,US,0.0,11
887186865,Spain,2016-06-10,2016-06-14,2016-06-14,,9,Government & Politics,CO,0.0,1033
887199175,USA,2016-06-10,2016-06-10,2016-06-10,,2723,,US,0.0,10
887405245,USA,2016-06-10,2016-06-12,2016-06-12,,1,Home & Lifestyle,US,0.0,2
887488150,USA,2016-06-10,2016-06-10,2016-06-10,,10,,,,0
888016770,USA,2016-06-12,2016-06-12,2016-06-12,2016-06-12,96,,AU,34745.52,211
888098290,UK,2016-06-13,2016-07-01,2016-07-01,,3,,GB,0.0,43
888108115,USA,2016-06-13,2016-08-31,2016-08-31,,2,,,0.0,1
888163350,UK,2016-06-13,2016-10-25,2016-10-28,,5,Government & Politics,GB,0.0,54
888175050,UK,2016-06-13,2016-06-13,2016-06-13,,2795,,GB,0.0,1166
888213305,Germany,2016-06-13,2016-06-13,2016-06-13,2016-06-13,82,,DE,5073.49,887
888307445,USA,2016-06-13,2016-07-11,2016-07-11,2016-07-11,1,Sports & Fitness,,100.0,1
888471855,USA,2016-06-13,2016-07-02,2016-07-02,,433,Travel & Outdoor,MY,0.0,111
888665460,Italy,2016-06-14,2016-06-14,2016-06-14,2016-06-14,3,Science & Technology,IT,1100.13,226
888845465,USA,2016-06-14,2016-06-14,2016-06-14,2016-06-14,110,Sports & Fitness,US,0.0,4
888974880,USA,2016-06-14,2016-06-14,2016-06-14,2016-06-14,98,Hobbies & Special Interest,US,12614.91,381
888983775,Canada,2016-06-14,2016-06-14,2016-06-18,2016-06-18,3,,CA,3172.31,50
889067665,Australia,2016-06-14,2016-06-14,2016-06-14,,6,,,0.0,1
889117965,USA,2016-06-15,2016-06-16,2016-06-16,,2,Film & Media & Entertainment,KE,0.0,4
889213230,USA,2016-06-15,2016-06-15,2016-06-30,2016-06-30,20,,,12005.71,175
889294090,Canada,2016-06-15,2016-06-15,2016-06-15,,27,Community & Culture,CA,0.0,8
889475890,Spain,2016-06-15,2016-06-15,2016-06-15,2016-06-15,173,Food & Drink,MX,27605.16,515
889551010,USA,2016-06-15,2016-06-15,2016-06-15,,27,Other,US,,0
889561435,USA,2016-06-15,2016-06-15,2016-06-15,2016-06-15,151,Business & Professional,US,0.0,2
889657035,France,2016-06-16,2016-06-16,2016-06-16,,121,Business & Professional,CI,0.0,56
889658965,USA,2016-06-16,2016-06-16,2016-06-16,2016-06-16,24495,Business & Professional,DK,7201.75,87
889777755,USA,2016-06-16,2016-06-16,2016-06-16,,1,Auto & Boat & Air,US,0.0,54
889941380,USA,2016-06-16,2016-06-16,2016-06-16,2016-06-16,23,Family & Education,US,,0
890053650,Singapore,2016-06-16,2016-06-17,2016-06-17,2016-06-17,58,Business & Professional,,,0
890851840,Italy,2016-06-19,2016-06-19,2016-06-23,2016-06-23,219,Health & Wellness,IT,758.51,284
891053625,Singapore,2016-06-20,2016-08-17,2016-08-17,,10,Business & Professional,SG,0.0,20
891161275,Singapore,2016-06-20,2016-06-20,2016-06-20,2016-10-24,85,Health & Wellness,SG,0.0,7
891214395,USA,2016-06-20,2016-06-20,2016-06-20,2016-06-20,97,Other,US,,0
891218695,USA,2016-06-20,2016-08-03,2016-08-03,2016-08-03,193,Charity & Causes,US,10932.77,201
891752985,UK,2016-06-21,2016-06-21,2016-06-22,2016-06-22,2,Business & Professional,GB,0.0,5
891879575,USA,2016-06-21,2016-07-21,2016-07-21,2016-07-21,416,,US,1531.36,860
892063775,Netherlands,2016-06-22,2016-11-04,2016-11-04,,10,Fashion & Beauty,NL,0.0,1246
892226055,UK,2016-06-22,2016-06-22,2016-06-22,2016-09-15,45,Business & Professional,IE,1514.7,1396
892561540,UK,2016-06-23,2016-06-23,2016-06-23,,1,,GB,0.0,24
892576090,Australia,2016-06-23,2016-06-23,2016-06-24,,27,Food & Drink,AU,0.0,258
892718240,Brazil,2016-06-23,2016-06-23,2016-06-23,2016-06-23,11,,BR,,0
892789675,Canada,2016-06-23,2016-07-26,2016-07-26,2016-07-26,7,Health & Wellness,CA,,0
892977945,Ireland,2016-06-24,2016-06-24,2016-06-24,2016-06-24,1182,,,89.85,37
893056670,USA,2016-06-24,2016-06-24,2016-06-24,,76,Other,US,0.0,184
893164150,USA,2016-06-24,2016-06-24,2016-06-24,,119,Performing & Visual Arts,US,,0
893164925,USA,2016-06-24,2016-06-24,2016-06-24,,27,,,0.0,2
893358975,USA,2016-06-25,2016-06-25,2016-06-25,2016-06-25,1,Family & Education,IN,,0
893435105,USA,2016-06-25,2016-06-25,2016-06-29,2016-06-29,73,Government & Politics,IN,,0
893753740,Argentina,2016-06-26,2016-06-26,2016-06-26,,21,Performing & Visual Arts,AR,0.0,201
893931005,France,2016-06-27,2016-06-28,2016-06-28,,415,,FR,0.0,2821
894003705,Spain,2016-06-27,2016-06-27,2016-06-27,,35,Film & Media & Entertainment,ES,0.0,15
894056975,USA,2016-06-27,2016-07-05,2016-07-05,,31,,,0.0,243
894082440,USA,2016-06-27,2016-06-27,2016-06-27,,49,Travel & Outdoor,US,0.0,7
894142625,USA,2016-06-27,2016-06-28,2016-06-28,,1907,,MX,0.0,65746
894159215,UK,2016-06-27,2016-06-27,2016-06-27,2016-06-27,13,Family & Education,GB,5268.44,191
894204685,USA,2016-06-27,2016-06-27,2016-06-27,2016-06-27,250,Health & Wellness,,0.0,12
894239795,Singapore,2016-06-27,2016-06-28,2016-06-28,2016-06-28,193,Business & Professional,SG,92.05,247
894280595,USA,2016-06-28,2016-06-28,2016-06-28,2016-06-28,151,Community & Culture,ID,,0
894405385,USA,2016-06-28,2016-06-28,2016-06-28,,8,,,0.0,13
894426520,USA,2016-06-28,2016-06-28,2016-06-28,2016-06-28,935,Health & Wellness,US,0.0,120
894555220,USA,2016-06-28,2016-06-28,2016-06-28,2016-11-02,89,,US,1099.0,609
894573135,Spain,2016-06-28,2016-06-28,2016-06-28,,1,Science & Technology,MX,,0
894592575,USA,2016-06-28,2016-06-28,2016-06-28,,2,Business & Professional,US,0.0,3
894608215,USA,2016-06-28,2016-06-28,2016-06-28,2016-06-28,1,Religion & Spirituality,,,0
894622570,UK,2016-06-28,2016-07-06,2016-07-06,,2,Food & Drink,JP,0.0,4
894698070,Australia,2016-06-28,2016-06-29,2016-07-19,,5,,AU,0.0,42
894742075,Netherlands,2016-06-29,2016-06-29,2016-06-29,,3,,NL,0.0,170
894926295,USA,2016-06-29,2016-06-30,2016-06-30,2016-09-20,7,,,985.0,148
894964265,USA,2016-06-29,2016-06-29,2016-06-29,2016-06-29,76,Film & Media & Entertainment,US,360.0,214
894986320,USA,2016-06-29,2016-06-29,2016-06-29,2016-11-05,820,Music,US,16385.0,2572
895017735,USA,2016-06-29,2016-06-29,2016-06-29,2016-08-11,29,Religion & Spirituality,US,660.0,6
895056710,USA,2016-06-29,2016-06-29,2016-06-29,,3,Music,US,0.0,99
895057370,USA,2016-06-29,2016-06-29,2016-06-29,2016-06-29,2,Other,US,20.0,2
895149805,Germany,2016-06-30,2016-06-30,2016-07-11,2016-07-11,2133,Business & Professional,DE,18.56,2
895283465,USA,2016-06-30,2016-06-30,2016-07-10,,192,Business & Professional,MY,0.0,8
895443715,USA,2016-06-30,2016-07-01,2016-07-01,,21,,,0.0,144
895514510,France,2016-06-30,2016-06-30,2016-06-30,2016-06-30,1095,Sports & Fitness,FR,0.0,5
